VertexID	Color
182	1
917	1
124	1
445	1
373	1
153	1
358	1
181	1
569	1
139	1
400	1
1	1
351	1
292	1
430	1
363	1
487	1
511	1
456	1
494	1
936	1
801	1
637	1
585	1
498	1
865	1
803	1
15	1
82	1
84	1
87	1
95	1
128	1
160	1
166	1
184	1
189	1
194	1
200	1
208	1
211	1
246	2
103	2
352	2
695	2
288	2
26	2
296	2
320	2
290	2
261	2
369	2
326	2
566	2
117	2
333	2
263	2
316	2
339	2
707	2
346	2
582	2
793	2
688	2
772	2
773	2
766	2
677	2
19	2
41	2
62	2
187	2
237	2
250	2
258	2
149	3
51	3
5	3
93	3
335	3
575	3
374	3
928	3
429	3
431	3
140	3
202	3
179	3
423	3
350	3
377	3
524	3
289	3
315	3
342	3
531	3
683	3
873	3
606	3
655	3
703	3
740	3
552	3
65	3
88	3
133	3
148	3
229	3
268	4
933	4
61	4
175	4
489	4
472	4
465	4
272	4
162	4
142	4
259	4
554	4
427	4
364	4
476	4
301	4
550	4
240	4
311	4
273	4
334	4
447	4
617	4
658	4
612	4
838	4
763	4
859	4
9	4
89	4
134	4
169	4
193	4
209	4
239	4
428	5
412	5
574	5
157	5
271	5
309	5
383	5
907	5
590	5
264	5
347	5
324	5
424	5
278	5
535	5
665	5
667	5
341	5
846	5
875	5
547	5
684	5
687	5
406	5
690	5
13	5
43	5
210	5
197	6
450	6
499	6
724	6
375	6
151	6
357	6
463	6
368	6
38	6
581	6
303	6
462	6
262	6
332	6
312	6
530	6
526	6
378	6
491	6
840	6
417	6
509	6
855	6
860	6
755	6
36	6
150	7
105	7
244	7
411	7
266	7
728	7
926	7
399	7
285	7
686	7
267	7
304	7
116	7
446	7
231	7
291	7
827	7
343	7
685	7
443	7
207	7
593	7
752	7
780	7
782	7
770	7
44	7
63	7
81	7
90	7
109	7
185	7
188	7
243	7
126	8
107	8
584	8
159	8
7	8
507	8
467	8
474	8
468	8
629	8
587	8
338	8
563	8
634	8
676	8
557	8
426	8
405	8
599	8
781	8
722	8
615	8
718	8
112	8
135	8
195	8
199	8
212	8
284	9
372	9
319	9
698	9
247	9
143	9
909	9
230	9
147	9
365	9
260	9
119	9
471	9
568	9
844	9
626	9
340	9
501	9
520	9
807	9
643	9
794	9
482	9
872	9
673	9
111	9
913	9
279	10
58	10
18	10
484	10
354	10
822	10
106	10
390	10
274	10
122	10
39	10
616	10
402	10
659	10
513	10
559	10
947	10
646	10
733	10
834	10
816	10
545	10
876	10
45	10
67	10
85	10
251	10
578	11
397	11
205	11
558	11
282	11
911	11
762	11
929	11
121	11
877	11
486	11
678	11
942	11
457	11
611	11
716	11
561	11
818	11
842	11
712	11
31	11
64	11
101	11
113	11
127	11
183	11
234	11
248	11
931	11
201	12
283	12
156	12
420	12
564	12
136	12
91	12
470	12
129	12
286	12
812	12
314	12
336	12
607	12
540	12
880	12
835	12
620	12
848	12
523	12
644	12
440	12
774	12
72	12
214	12
923	13
730	13
415	13
257	13
152	13
514	13
444	13
490	13
555	13
168	13
414	13
591	13
858	13
407	13
814	13
647	13
653	13
586	13
705	13
668	13
656	13
751	13
47	13
74	13
96	13
132	13
20	14
625	14
154	14
220	14
449	14
300	14
255	14
32	14
206	14
313	14
478	14
671	14
689	14
432	14
741	14
937	14
717	14
691	14
721	14
765	14
854	14
29	14
137	14
170	14
294	14
925	14
943	14
52	15
331	15
699	15
4	15
3	15
196	15
144	15
919	15
421	15
359	15
118	15
892	15
810	15
546	15
504	15
867	15
632	15
556	15
706	15
623	15
870	15
12	15
76	15
252	15
944	16
281	16
727	16
8	16
204	16
679	16
452	16
245	16
551	16
310	16
403	16
666	16
496	16
385	16
819	16
817	16
588	16
736	16
604	16
628	16
753	16
83	16
86	16
213	16
256	16
123	17
10	17
696	17
164	17
277	17
416	17
376	17
233	17
306	17
442	17
120	17
434	17
386	17
370	17
521	17
808	17
746	17
459	17
784	17
804	17
893	17
720	17
11	17
46	17
54	18
573	18
325	18
932	18
437	18
384	18
57	18
249	18
145	18
298	18
897	18
657	18
654	18
663	18
651	18
692	18
461	18
760	18
613	18
66	18
78	18
102	18
110	18
215	18
216	18
253	18
295	18
55	19
533	19
595	19
22	19
236	19
469	19
226	19
776	19
825	19
605	19
441	19
749	19
930	19
894	19
640	19
502	19
675	19
864	19
805	19
68	19
97	19
138	19
916	19
922	19
914	20
35	20
34	20
158	20
353	20
572	20
360	20
330	20
308	20
596	20
618	20
871	20
522	20
672	20
729	20
832	20
542	20
750	20
837	20
757	20
30	20
141	20
176	21
155	21
163	21
438	21
321	21
419	21
761	21
24	21
307	21
408	21
361	21
888	21
795	21
549	21
711	21
652	21
742	21
828	21
719	21
900	21
171	21
938	21
924	22
130	22
328	22
466	22
789	22
525	22
323	22
874	22
901	22
299	22
624	22
608	22
601	22
710	22
744	22
800	22
882	22
80	22
254	22
473	23
16	23
799	23
275	23
392	23
422	23
14	23
453	23
826	23
497	23
856	23
395	23
778	23
735	23
861	23
589	23
519	23
739	23
69	23
174	23
934	23
912	24
269	24
327	24
697	24
775	24
908	24
322	24
512	24
567	24
460	24
898	24
918	24
887	24
660	24
630	24
890	24
768	24
829	24
98	24
161	24
945	24
56	25
413	25
515	25
280	25
570	25
791	25
847	25
562	25
565	25
851	25
935	25
702	25
580	25
503	25
480	25
802	25
662	25
790	25
70	25
172	25
217	25
409	26
165	26
700	26
23	26
680	26
517	26
232	26
425	26
371	26
714	26
543	26
477	26
850	26
528	26
579	26
747	26
886	26
824	26
17	26
48	26
71	26
940	26
725	27
927	27
297	27
381	27
505	27
622	27
638	27
317	27
787	27
792	27
809	27
495	27
410	27
661	27
669	27
785	27
748	27
2	27
49	27
219	27
42	28
242	28
506	28
21	28
394	28
115	28
889	28
600	28
946	28
796	28
841	28
868	28
621	28
881	28
884	28
899	28
73	28
99	28
222	28
60	29
94	29
726	29
493	29
367	29
125	29
636	29
287	29
344	29
388	29
433	29
682	29
492	29
534	29
645	29
779	29
797	29
756	29
866	29
602	29
190	29
218	29
485	30
238	30
915	30
393	30
863	30
389	30
510	30
694	30
191	30
609	30
833	30
639	30
764	30
853	30
896	30
33	30
221	30
225	30
53	31
276	31
479	31
436	31
650	31
610	31
597	31
532	31
508	31
885	31
529	31
811	31
821	31
754	31
745	31
25	31
75	31
167	31
223	31
227	31
270	32
701	32
516	32
186	32
362	32
488	32
241	32
713	32
635	32
571	32
448	32
538	32
738	32
544	32
731	32
767	32
709	32
28	32
77	32
224	32
59	33
318	33
815	33
203	33
