VertexID	Color
76	1
417	1
162	1
430	1
4	1
458	1
448	1
61	1
41	1
343	1
261	1
228	1
188	1
3	1
6	1
7	1
8	1
10	1
12	1
13	1
15	1
17	1
19	1
20	1
21	1
22	1
25	1
26	1
29	1
32	1
33	1
34	1
45	1
47	1
50	1
51	1
52	1
65	1
70	1
72	1
73	1
75	1
86	1
94	1
99	1
106	1
109	1
110	1
132	1
149	1
155	1
165	1
171	1
200	1
230	1
236	1
284	1
319	1
366	1
416	1
455	1
1	2
335	2
414	2
257	2
491	2
472	2
59	2
418	2
127	2
314	2
153	2
158	2
163	2
300	2
209	2
9	2
14	2
18	2
23	2
24	2
30	2
31	2
36	2
44	2
57	2
58	2
63	2
67	2
74	2
77	2
79	2
80	2
81	2
84	2
92	2
103	2
107	2
114	2
120	2
121	2
137	2
140	2
150	2
169	2
174	2
181	2
190	2
199	2
229	2
255	2
262	2
279	2
287	2
323	2
339	2
349	2
410	2
415	2
434	2
465	2
426	3
299	3
298	3
488	3
439	3
78	3
157	3
289	3
324	3
152	3
390	3
234	3
428	3
445	3
43	3
46	3
49	3
53	3
56	3
71	3
91	3
93	3
97	3
100	3
101	3
105	3
115	3
118	3
119	3
122	3
124	3
129	3
130	3
133	3
134	3
159	3
160	3
161	3
167	3
175	3
180	3
196	3
205	3
215	3
216	3
219	3
227	3
233	3
235	3
288	3
302	3
304	3
311	3
334	3
340	3
342	3
345	3
362	3
369	3
392	3
408	3
251	4
185	4
168	4
328	4
411	4
294	4
37	4
260	4
183	4
350	4
337	4
125	4
471	4
478	4
2	4
42	4
55	4
60	4
64	4
66	4
68	4
98	4
102	4
104	4
111	4
112	4
113	4
123	4
135	4
145	4
146	4
148	4
176	4
184	4
187	4
194	4
203	4
204	4
207	4
248	4
256	4
267	4
268	4
270	4
271	4
280	4
290	4
292	4
303	4
310	4
338	4
385	4
407	4
432	4
470	4
475	4
499	5
483	5
364	5
116	5
11	5
223	5
138	5
54	5
386	5
283	5
393	5
143	5
85	5
89	5
90	5
96	5
154	5
164	5
166	5
179	5
182	5
186	5
189	5
191	5
193	5
197	5
202	5
212	5
214	5
224	5
225	5
239	5
240	5
246	5
259	5
272	5
285	5
295	5
301	5
305	5
315	5
330	5
346	5
370	5
378	5
395	5
403	5
442	5
443	5
450	5
476	5
492	5
494	5
479	6
490	6
452	6
252	6
381	6
28	6
358	6
377	6
412	6
296	6
142	6
35	6
210	6
141	6
327	6
83	6
38	6
95	6
136	6
139	6
208	6
226	6
238	6
243	6
245	6
253	6
258	6
264	6
274	6
276	6
278	6
286	6
317	6
318	6
320	6
326	6
359	6
363	6
374	6
387	6
394	6
399	6
435	6
453	6
466	6
485	6
493	6
249	7
40	7
117	7
422	7
468	7
62	7
82	7
321	7
128	7
195	7
451	7
313	7
222	7
39	7
173	7
198	7
217	7
218	7
232	7
273	7
275	7
277	7
291	7
306	7
309	7
312	7
322	7
325	7
331	7
357	7
367	7
368	7
371	7
388	7
420	7
424	7
425	7
446	7
447	7
456	7
464	7
469	7
481	7
498	7
293	8
87	8
423	8
427	8
172	8
144	8
281	8
480	8
376	8
351	8
156	8
192	8
206	8
220	8
241	8
247	8
250	8
297	8
308	8
332	8
333	8
354	8
355	8
356	8
360	8
361	8
365	8
375	8
384	8
409	8
436	8
438	8
441	8
454	8
482	8
237	9
463	9
213	9
211	9
413	9
497	9
461	9
341	9
177	9
254	9
382	9
265	9
178	9
69	9
242	9
244	9
307	9
316	9
352	9
353	9
372	9
373	9
383	9
397	9
401	9
402	9
406	9
449	9
457	9
460	9
467	9
486	9
344	10
126	10
88	10
398	10
151	10
131	10
263	10
396	10
437	10
231	10
108	10
266	10
269	10
336	10
391	10
404	10
405	10
419	10
440	10
444	10
462	10
473	10
484	10
487	10
495	10
496	10
379	11
347	11
433	11
221	11
170	11
5	11
489	11
27	11
201	11
380	11
400	11
474	11
389	12
147	12
282	12
16	12
348	12
431	12
48	12
421	12
429	12
477	12
