VertexID	Color
41	1
567	1
574	1
584	1
589	1
592	1
597	1
598	1
296	1
55	1
50	1
405	1
62	1
527	1
635	1
110	1
77	1
35	1
36	1
37	1
54	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
82	1
84	1
85	1
86	1
88	1
89	1
91	1
97	1
99	1
101	1
102	1
103	1
107	1
108	1
109	1
116	1
117	1
118	1
119	1
120	1
121	1
123	1
130	1
134	1
141	1
153	1
169	1
177	1
180	1
181	1
182	1
183	1
209	1
210	1
212	1
225	1
226	1
227	1
231	1
236	1
237	1
238	1
239	1
240	1
244	1
249	1
251	1
269	1
271	1
272	1
273	1
275	1
277	1
278	1
281	1
282	1
283	1
289	1
290	1
291	1
292	1
293	1
295	1
298	1
300	1
303	1
305	1
309	1
312	1
315	1
316	1
327	1
329	1
336	1
345	1
348	1
349	1
350	1
351	1
352	1
353	1
354	1
364	1
374	1
377	1
378	1
379	1
381	1
382	1
383	1
384	1
385	1
386	1
388	1
390	1
391	1
393	1
395	1
397	1
398	1
400	1
401	1
402	1
408	1
409	1
410	1
411	1
413	1
414	1
434	1
435	1
469	1
471	1
473	1
475	1
481	1
485	1
486	1
487	1
488	1
503	1
505	1
506	1
507	1
508	1
509	1
513	1
515	1
516	1
517	1
521	1
522	1
524	1
530	1
531	1
538	1
540	1
543	1
547	1
549	1
557	1
559	1
563	1
564	1
570	1
571	1
573	1
575	1
576	1
579	1
580	1
582	1
585	1
590	1
595	1
600	1
602	1
603	1
604	1
607	1
608	1
609	1
610	1
611	1
613	1
614	1
615	1
616	1
617	1
619	1
621	1
622	1
623	1
628	1
629	1
631	1
633	1
636	1
644	1
56	2
179	2
428	2
511	2
539	2
45	2
34	2
7	2
42	2
43	2
44	2
83	2
87	2
98	2
115	2
178	2
229	2
245	2
248	2
274	2
355	2
356	2
365	2
372	2
375	2
399	2
403	2
406	2
412	2
419	2
420	2
422	2
472	2
474	2
476	2
489	2
495	2
496	2
24	3
11	3
21	4
360	4
197	4
200	4
204	4
111	4
38	4
146	4
147	4
149	4
150	4
152	4
155	4
157	4
159	4
160	4
162	4
163	4
165	4
166	4
168	4
170	4
171	4
173	4
176	4
189	4
191	4
193	4
196	4
198	4
201	4
206	4
207	4
230	4
233	4
235	4
241	4
243	4
246	4
306	4
311	4
313	4
319	4
320	4
321	4
323	4
324	4
325	4
326	4
333	4
335	4
338	4
339	4
341	4
342	4
344	4
347	4
415	4
479	4
501	4
502	4
512	4
548	4
552	4
554	4
556	4
572	4
599	4
605	4
606	4
624	4
560	5
568	5
569	5
581	5
297	5
301	5
218	5
427	5
470	5
526	5
529	5
645	5
46	5
12	5
184	5
188	5
211	5
216	5
217	5
250	5
279	5
284	5
294	5
299	5
337	5
357	5
359	5
366	5
373	5
394	5
404	5
407	5
416	5
418	5
436	5
477	5
482	5
484	5
510	5
514	5
518	5
520	5
541	5
551	5
558	5
562	5
565	5
577	5
620	5
625	5
627	5
632	5
637	5
18	6
1	6
81	7
363	7
190	7
202	7
128	7
94	7
112	7
124	7
125	7
126	7
133	7
135	7
136	7
139	7
140	7
143	7
148	7
151	7
154	7
158	7
161	7
164	7
167	7
172	7
174	7
175	7
232	7
234	7
242	7
247	7
314	7
318	7
322	7
328	7
334	7
340	7
343	7
346	7
358	7
367	7
376	7
389	7
396	7
437	7
464	7
466	7
467	7
468	7
480	7
494	7
497	7
532	7
537	7
550	7
553	7
555	7
638	7
640	7
641	7
643	7
561	8
566	8
40	8
286	8
223	8
430	8
60	8
634	8
33	8
6	8
185	8
203	8
205	8
208	8
213	8
215	8
219	8
252	8
270	8
330	8
368	8
380	8
392	8
417	8
423	8
478	8
483	8
544	8
626	8
545	9
588	9
593	9
596	9
601	9
288	9
310	9
49	9
431	9
59	9
630	9
105	9
362	9
195	9
129	9
95	9
113	9
132	9
137	9
138	9
142	9
253	9
261	9
262	9
263	9
267	9
268	9
285	9
302	9
307	9
308	9
317	9
331	9
369	9
387	9
424	9
438	9
446	9
447	9
454	9
455	9
490	9
492	9
493	9
498	9
500	9
533	9
535	9
536	9
586	9
591	9
639	9
642	9
25	10
92	10
29	11
3	11
23	12
4	12
542	13
58	13
304	13
187	13
228	13
429	13
504	13
52	13
100	13
16	13
332	13
28	14
2	14
20	15
79	15
48	16
361	16
145	16
122	16
370	16
439	16
441	16
445	16
448	16
450	16
453	16
456	16
461	16
463	16
491	16
499	16
534	16
30	17
192	17
199	17
93	17
254	17
256	17
257	17
259	17
264	17
265	17
266	17
440	17
442	17
452	17
457	17
459	17
460	17
462	17
465	17
39	18
280	18
221	18
51	18
433	18
523	18
618	18
104	18
194	18
96	18
186	18
214	18
255	18
258	18
260	18
371	18
425	18
443	18
444	18
449	18
451	18
458	18
519	18
546	19
583	19
587	19
594	19
287	19
222	19
421	19
61	19
53	19
47	19
10	19
525	19
26	20
9	20
90	21
144	21
127	21
57	22
578	22
276	22
224	22
432	22
528	22
612	22
106	22
8	22
220	22
426	22
31	23
15	23
19	24
76	24
22	25
78	25
156	26
131	26
75	26
17	27
13	27
32	28
14	28
80	29
27	30
5	30
114	31
