VertexID	Color
186	1
355	1
22	1
226	1
164	1
103	1
27	1
258	1
82	1
307	1
377	1
376	1
219	1
213	1
295	1
77	1
246	1
109	1
233	1
343	1
60	1
268	1
288	1
346	1
2	1
13	1
40	1
104	1
137	1
138	1
193	1
236	1
241	1
285	1
53	2
176	2
134	2
132	2
264	2
98	2
338	2
170	2
225	2
32	2
38	2
84	2
130	2
16	2
20	2
252	2
216	2
79	2
293	2
154	2
151	2
62	2
203	2
374	2
276	2
282	2
86	2
136	2
162	2
185	2
284	2
309	2
314	2
315	2
316	2
108	3
322	3
55	3
102	3
11	3
163	3
42	3
257	3
181	3
149	3
205	3
81	3
242	3
153	3
212	3
218	3
296	3
76	3
349	3
366	3
59	3
342	3
122	3
287	3
345	3
188	3
194	3
313	3
354	3
379	3
118	4
116	4
114	4
380	4
150	4
92	4
318	4
157	4
182	4
12	4
43	4
165	4
34	4
222	4
87	4
126	4
247	4
330	4
356	4
70	4
190	4
271	4
367	4
67	4
267	4
289	4
140	4
362	4
227	5
317	5
359	5
56	5
95	5
184	5
207	5
260	5
312	5
90	5
255	5
215	5
337	5
299	5
73	5
334	5
110	5
160	5
179	5
372	5
145	5
125	5
65	5
273	5
279	5
99	5
382	5
44	6
106	6
174	6
320	6
25	6
5	6
41	6
259	6
45	6
49	6
310	6
161	6
128	6
254	6
298	6
350	6
332	6
335	6
200	6
210	6
370	6
143	6
202	6
272	6
278	6
383	6
117	7
119	7
328	7
115	7
361	7
24	7
4	7
97	7
325	7
224	7
169	7
37	7
340	7
83	7
220	7
217	7
251	7
300	7
78	7
180	7
277	7
123	7
373	7
61	7
275	7
281	7
360	8
111	8
195	8
96	8
230	8
326	8
183	8
261	8
91	8
305	8
250	8
329	8
351	8
221	8
74	8
384	8
385	8
152	8
234	8
6	8
66	8
124	8
274	8
280	8
112	9
85	9
353	9
324	9
101	9
10	9
36	9
147	9
204	9
80	9
303	9
166	9
228	9
19	9
245	9
348	9
75	9
231	9
121	9
365	9
58	9
341	9
291	9
344	9
327	10
3	10
107	10
146	10
323	10
35	10
256	10
177	10
167	10
50	10
302	10
331	10
18	10
28	10
347	10
339	10
244	10
294	10
196	10
364	10
120	10
199	10
286	10
198	10
266	10
100	11
265	11
156	11
141	11
9	11
54	11
171	11
243	11
39	11
306	11
129	11
240	11
17	11
148	11
21	11
253	11
31	11
301	11
192	11
155	11
363	11
63	11
238	11
283	11
375	11
113	12
211	12
33	12
7	12
358	12
94	12
23	12
321	12
175	12
311	12
206	12
89	12
46	12
333	12
336	12
352	12
72	12
191	12
178	12
232	12
371	12
64	12
144	12
201	12
105	13
229	13
1	13
57	13
8	13
168	13
52	13
263	13
235	13
26	13
173	13
319	13
15	13
304	13
48	13
239	13
127	13
214	13
297	13
249	13
30	13
378	13
159	13
197	13
209	13
237	13
69	13
270	13
369	13
158	14
381	14
187	14
14	14
133	14
135	14
357	14
51	14
139	14
142	14
262	14
172	14
93	14
223	14
47	14
88	14
308	14
131	14
29	14
248	14
71	14
292	14
189	14
208	14
368	14
68	14
269	14
290	14
