<<<<<<< HEAD
VertexID	Color
41	1
547	1
553	1
563	1
568	1
571	1
576	1
577	1
285	1
55	1
50	1
388	1
62	1
506	1
612	1
107	1
77	1
35	1
36	1
37	1
54	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
82	1
84	1
85	1
86	1
88	1
89	1
91	1
97	1
99	1
101	1
102	1
103	1
113	1
114	1
115	1
116	1
117	1
118	1
126	1
130	1
137	1
149	1
165	1
173	1
176	1
177	1
203	1
204	1
206	1
219	1
220	1
224	1
229	1
230	1
231	1
232	1
236	1
241	1
260	1
262	1
263	1
264	1
266	1
268	1
269	1
271	1
272	1
276	1
278	1
279	1
280	1
281	1
282	1
284	1
287	1
289	1
292	1
297	1
300	1
303	1
304	1
315	1
317	1
322	1
324	1
325	1
329	1
334	1
337	1
338	1
339	1
340	1
341	1
342	1
343	1
353	1
363	1
366	1
367	1
369	1
370	1
371	1
372	1
373	1
375	1
377	1
379	1
381	1
383	1
384	1
385	1
386	1
392	1
393	1
394	1
395	1
397	1
398	1
418	1
452	1
454	1
456	1
458	1
464	1
468	1
469	1
470	1
471	1
486	1
488	1
489	1
490	1
493	1
494	1
496	1
497	1
498	1
502	1
503	1
505	1
511	1
518	1
520	1
522	1
527	1
529	1
537	1
539	1
543	1
544	1
550	1
552	1
554	1
555	1
558	1
559	1
561	1
564	1
569	1
574	1
579	1
581	1
582	1
583	1
586	1
587	1
588	1
589	1
590	1
592	1
593	1
594	1
596	1
598	1
599	1
600	1
605	1
606	1
608	1
609	1
611	1
620	1
56	2
175	2
407	2
491	2
519	2
45	2
34	2
7	2
42	2
43	2
44	2
83	2
87	2
98	2
112	2
174	2
222	2
237	2
240	2
265	2
344	2
345	2
354	2
361	2
364	2
387	2
390	2
396	2
403	2
404	2
406	2
455	2
457	2
459	2
472	2
478	2
479	2
24	3
11	3
21	4
349	4
191	4
194	4
198	4
108	4
38	4
142	4
143	4
145	4
146	4
148	4
151	4
153	4
155	4
156	4
158	4
159	4
161	4
162	4
164	4
166	4
167	4
169	4
172	4
182	4
185	4
187	4
190	4
192	4
195	4
200	4
201	4
223	4
226	4
228	4
233	4
235	4
238	4
294	4
299	4
301	4
307	4
308	4
309	4
311	4
312	4
313	4
314	4
319	4
321	4
326	4
327	4
330	4
331	4
333	4
336	4
399	4
462	4
484	4
485	4
492	4
528	4
532	4
534	4
536	4
551	4
578	4
584	4
585	4
601	4
540	5
548	5
549	5
560	5
286	5
290	5
212	5
416	5
453	5
509	5
510	5
621	5
46	5
12	5
178	5
180	5
205	5
210	5
211	5
242	5
273	5
283	5
288	5
346	5
348	5
355	5
362	5
380	5
389	5
391	5
400	5
402	5
408	5
410	5
412	5
414	5
419	5
460	5
465	5
467	5
495	5
499	5
501	5
507	5
523	5
531	5
538	5
542	5
545	5
556	5
597	5
602	5
604	5
613	5
18	6
1	6
81	7
352	7
183	7
196	7
124	7
94	7
109	7
120	7
121	7
122	7
129	7
131	7
132	7
135	7
136	7
139	7
144	7
147	7
150	7
154	7
157	7
160	7
163	7
168	7
170	7
171	7
225	7
227	7
234	7
239	7
302	7
306	7
310	7
316	7
320	7
328	7
332	7
335	7
347	7
356	7
365	7
376	7
382	7
420	7
447	7
449	7
450	7
451	7
463	7
477	7
480	7
512	7
517	7
530	7
533	7
535	7
614	7
616	7
617	7
619	7
541	8
546	8
40	8
274	8
216	8
411	8
60	8
610	8
33	8
6	8
181	8
184	8
197	8
199	8
202	8
207	8
209	8
213	8
215	8
243	8
261	8
318	8
323	8
357	8
368	8
378	8
401	8
461	8
466	8
524	8
603	8
525	9
567	9
572	9
575	9
580	9
277	9
298	9
49	9
413	9
59	9
607	9
105	9
351	9
189	9
125	9
95	9
110	9
128	9
133	9
134	9
138	9
244	9
252	9
253	9
254	9
258	9
259	9
291	9
295	9
296	9
305	9
358	9
374	9
421	9
429	9
430	9
437	9
438	9
473	9
475	9
476	9
481	9
483	9
513	9
515	9
516	9
565	9
570	9
615	9
618	9
25	10
92	10
29	11
3	11
23	12
4	12
521	13
58	13
293	13
179	13
221	13
409	13
487	13
52	13
100	13
16	13
28	14
2	14
20	15
79	15
48	16
350	16
141	16
119	16
359	16
422	16
424	16
428	16
431	16
433	16
436	16
439	16
444	16
446	16
474	16
482	16
514	16
30	17
186	17
193	17
93	17
245	17
247	17
248	17
250	17
255	17
256	17
257	17
423	17
425	17
435	17
440	17
442	17
443	17
445	17
448	17
39	18
270	18
217	18
51	18
417	18
504	18
595	18
104	18
188	18
96	18
208	18
246	18
249	18
251	18
360	18
426	18
427	18
432	18
434	18
441	18
500	18
526	19
562	19
566	19
573	19
275	19
214	19
405	19
61	19
53	19
47	19
10	19
26	20
9	20
90	21
140	21
123	21
57	22
557	22
267	22
218	22
415	22
508	22
591	22
106	22
8	22
31	23
15	23
19	24
76	24
22	25
78	25
152	26
127	26
75	26
17	27
13	27
32	28
14	28
80	29
27	30
5	30
111	31
=======
VertexID	Color
41	1
547	1
553	1
563	1
568	1
571	1
576	1
577	1
285	1
55	1
50	1
388	1
62	1
506	1
612	1
107	1
77	1
35	1
36	1
37	1
54	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
82	1
84	1
85	1
86	1
88	1
89	1
91	1
97	1
99	1
101	1
102	1
103	1
113	1
114	1
115	1
116	1
117	1
118	1
126	1
130	1
137	1
149	1
165	1
173	1
176	1
177	1
203	1
204	1
206	1
219	1
220	1
224	1
229	1
230	1
231	1
232	1
236	1
241	1
260	1
262	1
263	1
264	1
266	1
268	1
269	1
271	1
272	1
276	1
278	1
279	1
280	1
281	1
282	1
284	1
287	1
289	1
292	1
297	1
300	1
303	1
304	1
315	1
317	1
322	1
324	1
325	1
329	1
334	1
337	1
338	1
339	1
340	1
341	1
342	1
343	1
353	1
363	1
366	1
367	1
369	1
370	1
371	1
372	1
373	1
375	1
377	1
379	1
381	1
383	1
384	1
385	1
386	1
392	1
393	1
394	1
395	1
397	1
398	1
418	1
452	1
454	1
456	1
458	1
464	1
468	1
469	1
470	1
471	1
486	1
488	1
489	1
490	1
493	1
494	1
496	1
497	1
498	1
502	1
503	1
505	1
511	1
518	1
520	1
522	1
527	1
529	1
537	1
539	1
543	1
544	1
550	1
552	1
554	1
555	1
558	1
559	1
561	1
564	1
569	1
574	1
579	1
581	1
582	1
583	1
586	1
587	1
588	1
589	1
590	1
592	1
593	1
594	1
596	1
598	1
599	1
600	1
605	1
606	1
608	1
609	1
611	1
620	1
56	2
175	2
407	2
491	2
519	2
45	2
34	2
7	2
42	2
43	2
44	2
83	2
87	2
98	2
112	2
174	2
222	2
237	2
240	2
265	2
344	2
345	2
354	2
361	2
364	2
387	2
390	2
396	2
403	2
404	2
406	2
455	2
457	2
459	2
472	2
478	2
479	2
24	3
11	3
21	4
349	4
191	4
194	4
198	4
108	4
38	4
142	4
143	4
145	4
146	4
148	4
151	4
153	4
155	4
156	4
158	4
159	4
161	4
162	4
164	4
166	4
167	4
169	4
172	4
182	4
185	4
187	4
190	4
192	4
195	4
200	4
201	4
223	4
226	4
228	4
233	4
235	4
238	4
294	4
299	4
301	4
307	4
308	4
309	4
311	4
312	4
313	4
314	4
319	4
321	4
326	4
327	4
330	4
331	4
333	4
336	4
399	4
462	4
484	4
485	4
492	4
528	4
532	4
534	4
536	4
551	4
578	4
584	4
585	4
601	4
540	5
548	5
549	5
560	5
286	5
290	5
212	5
416	5
453	5
509	5
510	5
621	5
46	5
12	5
178	5
180	5
205	5
210	5
211	5
242	5
273	5
283	5
288	5
346	5
348	5
355	5
362	5
380	5
389	5
391	5
400	5
402	5
408	5
410	5
412	5
414	5
419	5
460	5
465	5
467	5
