<<<<<<< HEAD
VertexID	Color
1	1
17	1
108	1
127	1
139	1
141	1
149	1
151	1
157	1
159	1
179	1
182	1
2	2
26	2
49	3
38	3
60	3
37	3
39	3
40	3
41	3
42	3
43	3
44	3
45	3
46	3
47	3
48	3
55	3
56	3
57	3
58	3
59	3
126	3
160	3
165	3
167	3
175	3
184	3
185	3
50	4
22	4
51	5
23	5
52	6
24	6
3	7
25	7
53	8
21	8
5	9
20	9
6	10
19	10
7	11
18	11
8	12
27	12
9	13
28	13
10	14
29	14
11	15
30	15
12	16
31	16
13	17
32	17
14	18
71	18
62	18
68	18
161	18
166	18
168	18
176	18
178	18
16	19
83	19
69	19
75	19
76	19
77	19
177	19
54	20
85	20
72	20
73	20
78	20
169	20
183	20
4	21
86	21
74	21
79	21
170	21
15	22
89	22
80	22
171	22
61	23
162	23
90	23
81	23
172	23
180	23
181	23
63	24
163	24
92	24
82	24
91	24
173	24
65	25
164	25
93	25
64	25
84	25
87	25
174	25
66	26
95	26
94	26
67	27
96	27
88	27
70	28
35	28
36	28
98	28
109	28
123	28
34	28
116	28
97	28
122	28
125	28
33	29
117	29
135	29
146	29
129	29
142	29
158	29
150	29
99	29
110	29
124	29
128	29
119	29
113	29
100	29
101	29
102	29
103	29
104	29
105	29
106	29
112	29
121	29
138	29
140	29
148	29
152	29
153	29
154	29
155	29
156	29
111	30
118	30
137	30
147	30
131	30
143	30
136	30
120	30
114	30
107	30
130	30
132	30
134	30
145	30
133	31
144	31
115	31
=======
VertexID	Color
1	1
17	1
108	1
127	1
139	1
141	1
149	1
151	1
157	1
159	1
179	1
182	1
2	2
26	2
49	3
38	3
60	3
37	3
39	3
40	3
41	3
42	3
43	3
44	3
45	3
46	3
47	3
48	3
55	3
56	3
57	3
58	3
59	3
126	3
160	3
165	3
167	3
175	3
184	3
185	3
50	4
22	4
51	5
23	5
52	6
24	6
3	7
25	7
53	8
21	8
5	9
20	9
6	10
19	10
7	11
18	11
8	12
27	12
9	13
28	13
10	14
29	14
11	15
30	15
12	16
31	16
13	17
32	17
14	18
71	18
62	18
68	18
161	18
166	18
168	18
176	18
178	18
16	19
83	19
69	19
75	19
76	19
77	19
177	19
54	20
85	20
72	20
73	20
78	20
169	20
183	20
4	21
86	21
74	21
79	21
170	21
15	22
89	22
80	22
171	22
61	23
162	23
90	23
81	23
172	23
180	23
181	23
63	24
163	24
92	24
82	24
91	24
173	24
65	25
164	25
93	25
64	25
84	25
87	25
174	25
66	26
95	26
94	26
67	27
96	27
88	27
70	28
35	28
36	28
98	28
109	28
123	28
34	28
116	28
97	28
122	28
125	28
33	29
117	29
135	29
146	29
129	29
142	29
158	29
150	29
99	29
110	29
124	29
128	29
119	29
113	29
100	29
101	29
102	29
103	29
104	29
105	29
106	29
112	29
121	29
138	29
140	29
148	29
152	29
153	29
154	29
155	29
156	29
111	30
118	30
137	30
147	30
131	30
143	30
136	30
120	30
114	30
107	30
130	30
132	30
134	30
145	30
133	31
144	31
115	31
>>>>>>> c1566aac1e68d9b0b39dec59fe8d8f314861d7ed
