<<<<<<< HEAD
VertexID	Color
5	1
21	1
26	1
121	1
42	1
47	1
63	1
84	1
105	1
68	1
89	1
8	2
13	2
29	2
66	2
87	2
108	2
34	2
50	2
71	2
92	2
113	2
3	3
19	3
24	3
77	3
98	3
119	3
40	3
45	3
61	3
82	3
103	3
2	4
18	4
23	4
55	4
76	4
97	4
39	4
60	4
118	4
81	4
102	4
9	5
14	5
30	5
88	5
109	5
35	5
51	5
56	5
72	5
93	5
114	5
1	6
17	6
33	6
54	6
75	6
38	6
59	6
96	6
117	6
80	6
101	6
10	7
15	7
31	7
110	7
36	7
52	7
57	7
73	7
94	7
78	7
115	7
7	8
12	8
28	8
44	8
65	8
86	8
49	8
107	8
70	8
91	8
112	8
4	9
20	9
25	9
99	9
120	9
41	9
46	9
62	9
83	9
67	9
104	9
6	10
22	10
27	10
43	10
64	10
48	10
85	10
106	10
69	10
90	10
111	10
11	11
16	11
32	11
53	11
37	11
58	11
74	11
95	11
116	11
79	11
100	11
=======
VertexID	Color
5	1
21	1
26	1
121	1
42	1
47	1
63	1
84	1
105	1
68	1
89	1
8	2
13	2
29	2
66	2
87	2
108	2
34	2
50	2
71	2
92	2
113	2
3	3
19	3
24	3
77	3
98	3
119	3
40	3
45	3
61	3
82	3
103	3
2	4
18	4
23	4
55	4
76	4
97	4
39	4
60	4
118	4
81	4
102	4
9	5
14	5
30	5
88	5
109	5
35	5
51	5
56	5
72	5
93	5
114	5
1	6
17	6
33	6
54	6
75	6
38	6
59	6
96	6
117	6
80	6
101	6
10	7
15	7
31	7
110	7
36	7
52	7
57	7
73	7
94	7
78	7
115	7
7	8
12	8
28	8
44	8
65	8
86	8
49	8
107	8
70	8
91	8
112	8
4	9
20	9
25	9
99	9
120	9
41	9
46	9
62	9
83	9
67	9
104	9
6	10
22	10
27	10
43	10
64	10
48	10
85	10
106	10
69	10
90	10
111	10
11	11
16	11
32	11
53	11
37	11
58	11
74	11
95	11
116	11
79	11
100	11
>>>>>>> c1566aac1e68d9b0b39dec59fe8d8f314861d7ed
