VertexID	Color
286	1
42	1
48	1
89	1
18	1
12	1
1	1
4	1
294	1
17	1
258	1
230	1
213	2
61	2
197	2
142	2
272	2
121	2
270	2
199	2
207	2
46	2
215	2
165	2
155	3
183	3
234	3
246	3
287	3
29	3
134	3
144	3
120	3
92	3
82	3
99	3
8	4
178	4
125	4
161	4
77	4
163	4
91	4
73	4
181	4
220	4
65	4
154	4
205	5
265	5
251	5
129	5
23	5
123	5
124	5
150	5
257	5
88	5
93	5
253	5
135	6
278	6
292	6
238	6
22	6
68	6
159	6
74	6
184	6
295	6
149	6
299	7
249	7
106	7
297	7
14	7
241	7
60	7
262	7
119	7
112	7
115	7
83	7
108	8
267	8
222	8
64	8
96	8
293	8
198	8
104	8
39	8
130	8
212	8
231	8
95	9
132	9
63	9
260	9
250	9
55	9
111	9
211	9
153	9
259	9
218	9
176	9
49	10
41	10
94	10
97	10
290	10
160	10
188	10
166	10
185	10
219	10
289	10
101	11
169	11
224	11
10	11
126	11
280	11
66	11
44	11
195	11
284	11
261	11
54	12
237	12
2	12
239	12
248	12
247	12
31	12
173	12
75	12
35	12
269	12
235	13
175	13
103	13
26	13
110	13
131	13
191	13
5	13
137	13
229	13
30	13
127	13
182	14
16	14
189	14
47	14
58	14
32	14
204	14
232	14
53	14
256	14
116	14
193	15
192	15
143	15
113	15
38	15
100	15
34	15
209	15
51	15
194	15
167	15
210	15
122	16
228	16
285	16
186	16
273	16
200	16
141	16
291	16
177	16
216	16
201	16
11	17
164	17
7	17
288	17
86	17
146	17
81	17
254	17
3	17
244	17
170	17
98	18
179	18
281	18
37	18
162	18
190	18
271	18
206	18
275	18
50	18
226	18
128	18
208	19
282	19
136	19
157	19
33	19
138	19
202	19
78	19
255	19
6	19
227	19
263	20
43	20
266	20
236	20
90	20
203	20
19	20
118	20
69	20
223	20
87	20
139	20
298	21
62	21
71	21
40	21
15	21
140	21
151	21
107	21
80	21
217	21
148	21
67	21
13	22
84	22
52	22
105	22
233	22
145	22
300	22
147	22
28	22
245	22
214	22
279	23
57	23
264	23
283	23
79	23
152	23
277	23
21	23
187	23
9	23
180	23
117	24
174	24
25	24
225	24
85	24
296	24
171	24
274	24
36	24
221	24
196	24
56	25
276	25
109	25
240	25
252	25
243	25
172	25
59	25
102	25
45	25
168	25
70	26
133	26
156	26
20	26
72	26
76	26
158	26
242	26
24	26
114	26
27	26
268	26
