<<<<<<< HEAD
VertexID	Color
6	1
230	1
164	1
157	1
1	1
216	1
262	1
249	1
237	1
175	1
57	1
30	1
111	1
179	1
223	1
150	2
50	2
169	2
183	2
106	2
63	2
211	2
137	2
247	2
258	2
87	2
58	2
279	2
74	2
261	2
37	3
76	3
182	3
36	3
135	3
24	3
181	3
29	3
253	3
78	3
281	3
152	3
219	3
234	3
252	3
145	4
47	4
33	4
114	4
10	4
251	4
51	4
266	4
131	4
271	4
71	4
34	4
199	4
270	4
198	4
89	5
121	5
144	5
209	5
110	5
124	5
191	5
242	5
95	5
277	5
202	5
109	5
61	5
208	5
186	5
17	6
213	6
68	6
46	6
43	6
67	6
156	6
18	6
11	6
299	6
295	6
4	6
65	6
133	6
282	6
38	7
259	7
267	7
80	7
117	7
250	7
79	7
77	7
85	7
260	7
100	7
103	7
62	7
205	7
207	7
278	8
254	8
274	8
22	8
120	8
9	8
140	8
122	8
269	8
231	8
298	8
190	8
188	8
300	8
228	8
280	9
101	9
206	9
88	9
16	9
45	9
238	9
296	9
142	9
244	9
136	9
176	9
203	9
72	9
240	9
174	10
108	10
218	10
227	10
236	10
212	10
246	10
292	10
185	10
86	10
48	10
81	10
276	10
297	10
92	10
235	11
172	11
286	11
197	11
180	11
102	11
119	11
141	11
173	11
224	11
54	11
82	11
14	11
40	11
39	11
53	12
70	12
285	12
275	12
214	12
112	12
245	12
215	12
146	12
98	12
20	12
168	12
187	12
139	12
283	12
126	13
178	13
125	13
2	13
97	13
200	13
3	13
99	13
23	13
263	13
69	13
291	13
60	13
167	13
264	13
217	14
96	14
193	14
160	14
272	14
56	14
31	14
75	14
19	14
21	14
7	14
153	14
94	14
204	14
233	14
52	15
107	15
177	15
293	15
127	15
132	15
35	15
44	15
284	15
158	15
265	15
118	15
5	15
192	15
226	15
73	16
222	16
26	16
201	16
149	16
28	16
232	16
123	16
27	16
104	16
55	16
171	16
64	16
154	16
8	16
189	17
268	17
49	17
13	17
184	17
116	17
294	17
32	17
105	17
273	17
229	17
257	17
115	17
83	17
289	17
93	18
130	18
134	18
128	18
165	18
243	18
138	18
41	18
196	18
166	18
91	18
147	18
143	18
42	18
256	18
163	19
159	19
210	19
129	19
15	19
225	19
155	19
25	19
248	19
66	19
221	19
195	19
161	19
287	19
113	19
241	20
59	20
151	20
288	20
12	20
194	20
84	20
290	20
148	20
170	20
239	20
162	20
90	20
220	20
255	20
=======
VertexID	Color
6	1
230	1
164	1
157	1
1	1
216	1
262	1
249	1
237	1
175	1
57	1
30	1
111	1
179	1
223	1
150	2
50	2
169	2
183	2
106	2
63	2
211	2
137	2
247	2
258	2
87	2
58	2
279	2
74	2
261	2
37	3
76	3
182	3
36	3
135	3
24	3
181	3
29	3
253	3
78	3
281	3
152	3
219	3
234	3
252	3
145	4
47	4
33	4
114	4
10	4
251	4
51	4
266	4
131	4
271	4
71	4
34	4
199	4
270	4
198	4
89	5
121	5
144	5
209	5
110	5
124	5
191	5
242	5
95	5
277	5
202	5
109	5
61	5
208	5
186	5
17	6
213	6
68	6
46	6
43	6
67	6
156	6
18	6
11	6
299	6
295	6
4	6
65	6
133	6
282	6
38	7
259	7
267	7
80	7
117	7
250	7
79	7
77	7
85	7
260	7
100	7
103	7
62	7
205	7
207	7
278	8
254	8
274	8
22	8
120	8
9	8
140	8
122	8
269	8
231	8
298	8
190	8
188	8
300	8
228	8
280	9
101	9
206	9
88	9
16	9
45	9
238	9
296	9
142	9
244	9
136	9
176	9
203	9
72	9
240	9
174	10
108	10
218	10
227	10
236	10
212	10
246	10
292	10
185	10
86	10
48	10
81	10
276	10
297	10
92	10
235	11
172	11
286	11
197	11
180	11
102	11
119	11
141	11
173	11
224	11
54	11
82	11
14	11
40	11
39	11
53	12
70	12
285	12
275	12
214	12
112	12
245	12
215	12
146	12
98	12
20	12
168	12
187	12
139	12
283	12
126	13
178	13
125	13
2	13
97	13
200	13
3	13
99	13
23	13
263	13
69	13
291	13
60	13
167	13
264	13
217	14
96	14
193	14
160	14
272	14
56	14
31	14
75	14
19	14
21	14
7	14
153	14
94	14
204	14
233	14
52	15
107	15
177	15
293	15
127	15
132	15
35	15
44	15
284	15
158	15
265	15
118	15
5	15
192	15
226	15
73	16
222	16
26	16
201	16
149	16
28	16
232	16
123	16
27	16
104	16
55	16
171	16
64	16
154	16
8	16
189	17
268	17
49	17
13	17
184	17
116	17
294	17
32	17
105	17
273	17
229	17
257	17
115	17
83	17
289	17
93	18
130	18
134	18
128	18
165	18
243	18
138	18
41	18
196	18
166	18
91	18
147	18
143	18
42	18
256	18
163	19
159	19
210	19
129	19
15	19
225	19
155	19
25	19
248	19
66	19
221	19
195	19
161	19
287	19
113	19
241	20
59	20
151	20
288	20
12	20
194	20
84	20
290	20
148	20
170	20
239	20
162	20
90	20
220	20
255	20
>>>>>>> c1566aac1e68d9b0b39dec59fe8d8f314861d7ed
